date,cost_cny,plan_cost_cny,emergency_energy_kwh,emergency_cost_cny,over_plan_energy_kwh,under_plan_energy_kwh,over_plan_penalty_cny,under_plan_penalty_cny,q_plan_kwh,q_adjust_kwh,charge_kwh,discharge_kwh,soc_0_kwh,soc_24_kwh,emergency_slots,emergency_blocks,S0,S1,S2,S3,S4
2025-09-15,44526.228203,33934.475654,56.768017,280.314055,333.333333,9941.026178,70.666667,10240.771827,54245.388176,63853.081020,19841.583704,16071.682800,6000.000000,6000.000000,5,4,81873.142027,46010.791177,44526.228203,44526.228203,59672.826166
2025-09-16,49642.168320,35666.497526,7.791833,35.448946,333.333333,15192.833124,70.666667,13869.555181,56849.814112,71709.313903,20549.172206,16644.829487,6000.000000,6000.000000,1,1,61525.966900,52748.873688,49359.501653,49642.168320,56217.034659
2025-09-17,48281.068293,36042.242164,22.154983,86.306990,336.603167,12759.610796,71.945662,12080.573478,57316.849013,69739.856642,20502.627675,16607.128417,6000.000000,6000.000000,3,3,67854.359524,51086.822058,48281.068293,48281.068293,59173.662787
2025-09-18,51207.289952,34745.574752,5.062700,23.032754,333.333333,16999.209645,70.666667,16368.015780,54905.945412,71571.821724,19714.578899,15968.808908,6000.000000,6000.000000,1,1,82885.313926,54598.539625,50924.623285,51207.289952,62308.535321
2025-09-19,19903.879852,16432.302124,6.152533,28.596273,333.333333,2779.535403,70.666667,3372.314789,30634.112517,33080.314587,16078.824403,13023.847767,6000.000000,6000.000000,2,2,36870.672716,20963.300394,19621.213185,19903.879852,21959.813916
2025-09-20,19850.190174,16503.849354,15.549633,63.020342,333.333333,2652.735616,70.666667,3212.653812,30704.510167,33023.912449,16052.004383,13002.123551,6000.000000,6000.000000,4,3,36027.285012,20412.324570,19567.523508,19850.190174,22429.961046
2025-09-21,49082.864995,35510.489324,5.461583,25.161629,333.333333,14862.352874,70.666667,13476.547375,56373.793639,70902.813180,20471.962263,16582.289433,6000.000000,6000.000000,2,2,67100.934028,52157.130977,48800.198328,49082.864995,52595.824771
2025-09-22,47463.794417,37303.065219,32.408033,156.255333,336.361083,11050.174236,71.751710,9932.722155,58872.725279,69586.538432,20511.879465,16614.622367,6000.000000,6000.000000,6,2,64888.393018,50209.189030,47463.794417,47463.794417,59197.654900
2025-09-23,50912.764439,36444.494753,44.505867,218.645617,0.000000,14816.872313,0.000000,14249.624069,57445.636736,72262.509049,21796.313330,17655.013797,6000.000000,6000.000000,6,2,73880.129123,53679.928606,51195.431106,50912.764439,59897.121789
2025-09-24,48257.369341,35169.307509,3.597117,16.365082,0.000000,13557.078146,0.000000,13071.696750,56891.601680,70448.679826,21320.111893,17269.290633,6000.000000,6000.000000,1,1,86027.672535,48266.662673,48540.036008,48257.369341,59420.875629
2025-09-25,51587.388202,35954.588767,38.524233,189.816225,333.333333,16444.848676,70.666667,15372.316543,57401.521435,73513.036778,21825.217078,17678.425833,6000.000000,6000.000000,5,2,79122.968007,53570.390748,51304.721535,51587.388202,57958.547908
2025-09-26,19162.723708,16328.922996,5.112283,24.012146,333.333333,2301.188985,70.666667,2739.121899,30657.988250,32625.843901,16019.293517,12975.627748,6000.000000,6000.000000,3,3,29300.642994,19101.348575,19162.723708,19162.723708,20093.052630
2025-09-27,20415.433519,17103.627076,20.772083,100.901987,0.000000,2483.242869,0.000000,3210.904457,31728.977067,34212.219936,16002.099400,12961.700514,6000.000000,6000.000000,6,2,46889.843433,22023.814874,20698.100186,20415.433519,24028.167284
2025-09-28,53498.336986,35240.845999,5.864967,28.160008,333.333333,19062.456117,70.666667,18158.664313,56648.873594,75377.996378,21175.748395,17152.356200,6000.000000,6000.000000,3,2,86699.241642,57793.577344,53215.670319,53498.336986,61903.697672
2025-09-29,48969.809922,37492.715656,439.667033,1519.844605,333.333333,10956.346386,70.666667,9886.582993,59708.864667,70331.877719,21838.945802,17689.546100,6000.000000,6000.000000,16,8,70558.816895,49319.008164,48687.143255,48969.809922,58832.211474
2025-09-30,54046.523185,36915.071394,50.091333,244.481175,0.000000,17468.205208,0.000000,16886.970616,58558.065593,76026.270801,22371.456058,18120.879407,6000.000000,6000.000000,6,2,79299.539970,54991.594642,54329.189851,54046.523185,71872.918609
2025-10-01,42824.750008,31914.890204,1.786800,8.889454,333.333333,11305.786287,70.666667,10830.303683,52379.181117,63351.634071,19436.140638,15743.273917,6000.000000,6000.000000,2,2,54292.019366,46251.472923,42542.083342,42824.750008,48774.236726
2025-10-02,41145.052999,33997.838038,5.653633,29.020664,0.000000,8020.897792,0.000000,7118.194297,56205.191285,64226.089077,21418.971811,17349.367167,6000.000000,6000.000000,3,2,40360.447382,44327.717826,41145.052999,41145.052999,39936.445070
2025-10-03,16875.175740,13674.969959,14.267900,70.764058,333.333333,2528.995017,70.666667,3058.775056,27582.759517,29778.421200,16000.000000,12960.000000,6000.000000,6000.000000,4,2,36532.240740,17103.783647,16592.509073,16875.175740,17844.450611
2025-10-04,16943.174387,14690.971611,69.242283,310.278478,0.000000,1502.420900,0.000000,1941.924298,29410.421317,30912.842217,16008.729918,12967.071233,6000.000000,6000.000000,8,3,30597.429516,17373.179664,16943.174387,16943.174387,17041.058431
2025-10-05,43300.916309,33597.801203,12.165667,59.331222,333.333333,9981.145374,70.666667,9573.117218,55782.856350,65430.668391,21676.189424,17557.713433,6000.000000,6000.000000,4,3,58010.268496,43747.231800,43018.249642,43300.916309,45082.102957
2025-10-06,45151.938819,32902.806197,77.026233,369.320439,0.000000,12383.385672,0.000000,11879.812183,53859.159099,66242.544771,20524.863004,16625.139033,6000.000000,6000.000000,8,5,82229.846332,47018.073156,45151.938819,45151.938819,56671.570070
2025-10-07,47317.251512,32456.129004,1.093233,5.141807,333.333333,15470.783008,70.666667,14785.314034,53844.015955,68981.465630,21931.794104,17764.753224,6000.000000,6000.000000,2,2,79601.935738,47342.365156,47317.251512,47317.251512,57151.563266
2025-10-08,43734.565808,32752.541227,37.457717,162.172969,0.000000,11129.362226,0.000000,10819.851613,54039.838994,65169.201219,20675.432119,16747.100017,6000.000000,6000.000000,4,4,74883.350415,44887.025871,43734.565808,43734.565808,54209.030324
2025-10-09,42170.246490,34687.060945,102.201800,572.147730,0.000000,7334.096211,0.000000,6911.037816,56870.545450,64204.641661,21571.048477,17472.549267,6000.000000,6000.000000,6,3,50469.482725,43421.534843,42452.913157,42170.246490,46491.133768
2025-10-10,17504.084565,14779.363799,29.696000,134.629827,333.333333,2114.783333,70.666667,2519.424272,29365.594650,31147.044650,17324.186950,14032.591429,6000.000000,6000.000000,5,3,25751.118708,18000.278768,17221.417898,17504.084565,18459.037047
2025-10-11,17876.398808,14898.554435,9.082767,44.100038,0.000000,2297.215412,0.000000,2933.744336,29443.292867,31740.508279,16018.519450,12975.000754,6000.000000,6000.000000,5,2,32790.314872,18763.540258,18159.065475,17876.398808,18377.429867
2025-10-12,46068.275528,33355.460737,167.873833,805.729504,0.000000,13207.697111,0.000000,11907.085287,55229.302300,68436.999411,21389.857429,17325.784517,6000.000000,6000.000000,14,5,76235.710612,47671.003565,46068.275528,46068.275528,51929.353368
2025-10-13,45684.637046,33690.987212,187.763017,824.770591,333.333333,11243.827429,70.666667,11098.212576,54887.398437,65797.892532,21237.785782,17202.606483,6000.000000,6000.000000,14,6,67730.860091,45611.218674,45684.637046,45684.637046,55734.435330
2025-10-14,47796.877528,34492.372449,240.790267,971.181142,333.333333,12544.279419,70.666667,12262.657270,56644.415867,68855.361952,22072.688169,17878.877417,6000.000000,6000.000000,13,5,69912.545468,48099.933620,47796.877528,47796.877528,62257.491464
2025-10-15,47179.835755,35274.898233,26.602567,102.659981,333.333333,12957.306823,70.666667,11731.610874,57818.890717,70442.864207,22200.049424,17982.040033,6000.000000,6000.000000,7,3,68827.438100,46996.651342,46897.169088,47179.835755,61155.024781
2025-10-16,50843.412789,34980.157322,46.101133,199.521050,333.333333,16570.557585,70.666667,15593.067751,57239.135106,73476.359358,23580.356445,19100.088721,6000.000000,6000.000000,9,4,76628.579698,51163.002237,50560.746122,50843.412789,62080.245930
2025-10-17,18578.226247,14458.876358,11.881350,39.942394,0.000000,3353.116650,0.000000,4079.407495,28771.206517,32124.323167,16000.000000,12960.000000,6000.000000,6000.000000,4,2,48109.369655,18492.969686,18578.226247,18578.226247,22092.555557
2025-10-18,18155.309380,15025.047043,21.242550,102.323098,0.000000,2391.578267,0.000000,3027.939239,29570.623633,31962.201900,16148.932133,13080.635028,6000.000000,6000.000000,4,1,31041.585644,18652.412338,18155.309380,18155.309380,21643.443562
2025-10-19,49865.893362,36122.858389,11.603150,56.260042,0.000000,14528.495484,0.000000,13686.774932,58817.576170,73346.071653,23243.727737,18827.419467,6000.000000,6000.000000,3,1,73742.695638,52879.575726,49865.893362,49865.893362,58673.475669
2025-10-20,51754.554136,37064.797283,5.426533,26.600269,0.000000,15859.813665,0.000000,14663.156584,59933.603330,75793.416996,22800.861381,18468.697719,6000.000000,6000.000000,2,1,68506.689389,54307.084470,51754.554136,51754.554136,59797.286952
2025-10-21,53399.374914,35678.242887,10.703533,51.638500,0.000000,18764.236556,0.000000,17669.493528,58391.722467,77155.959023,23134.999856,18739.349883,6000.000000,6000.000000,3,1,85262.986899,55991.740402,53682.041581,53399.374914,73061.432432
2025-10-22,52707.201520,36676.121037,53.042217,258.107309,0.000000,16720.353360,0.000000,15772.973174,59368.531600,76088.884960,22768.328210,18442.345850,6000.000000,6000.000000,3,2,79092.990319,52809.185222,52707.201520,52707.201520,61198.341829
2025-10-23,48654.448340,39768.919959,246.504650,1221.558977,551.016267,7350.820502,128.913587,7535.055817,65615.666896,72415.471131,23099.463848,18710.565717,6000.000000,6000.000000,7,3,59464.755021,48918.805330,48654.448340,48654.448340,48281.502138
2025-10-24,19586.101045,15861.766505,14.482350,68.903245,333.333333,3038.866483,70.666667,3584.764629,30781.496250,33487.029400,16000.000000,12960.000000,6000.000000,6000.000000,2,1,43512.858933,19487.017581,19586.101045,19586.101045,22861.570611
2025-10-25,19257.129298,15567.472427,5.435883,26.097973,333.333333,3017.778417,70.666667,3592.892230,30366.129250,33050.574333,16186.621070,13111.163067,6000.000000,6000.000000,2,1,41475.753180,19005.123302,19257.129298,19257.129298,22413.035398
2025-10-26,49669.025643,36927.244372,22.935867,112.120218,0.000000,13915.683445,0.000000,12629.661052,59787.428850,73703.112295,23265.427166,18844.996005,6000.000000,6000.000000,4,3,71686.659460,50455.919448,49669.025643,49669.025643,52585.654433
2025-10-27,53757.942177,36187.149208,18.683583,89.187732,0.000000,18164.401744,0.000000,17481.605238,58838.223650,77002.625394,23529.801988,19059.139610,6000.000000,6000.000000,2,1,80848.188708,57238.268733,53757.942177,53757.942177,59728.774938
2025-10-28,52820.633321,36518.354441,6.636883,29.432428,0.000000,17379.865619,0.000000,16272.846451,59263.252933,76643.118553,23443.376593,18989.135040,6000.000000,6000.000000,2,2,86763.998266,55327.255435,52820.633321,52820.633321,59568.020863
2025-10-29,57656.485681,37644.267644,0.000000,0.000000,0.000000,20324.566615,0.000000,20012.218037,61067.421864,81391.988480,23940.122613,19391.499317,6000.000000,6000.000000,0,0,87959.374427,59742.672280,57656.485681,57656.485681,74301.970586
2025-10-30,51051.934578,36052.197801,34.625883,167.576345,333.333333,15749.235718,70.666667,14761.493766,58475.546400,73891.448785,23300.559218,18873.452967,6000.000000,6000.000000,3,2,83907.257239,52286.711674,51051.934578,51051.934578,60259.014948
2025-10-31,19869.056245,16071.467450,4.830250,23.190430,0.000000,3063.118883,0.000000,3774.398365,31100.004822,34163.123705,16161.564938,13090.867600,6000.000000,6000.000000,2,1,35909.272937,20499.185127,19869.056245,19869.056245,24160.341588
2025-11-01,19532.805760,15850.112696,2.319883,11.164375,0.000000,2990.331433,0.000000,3671.528689,30996.902650,33987.234083,16229.494095,13145.890217,6000.000000,6000.000000,2,1,43247.083036,19544.131048,19532.805760,19532.805760,23898.429594
2025-11-02,56905.652563,37788.336972,4.830133,23.141844,0.000000,19799.729740,0.000000,19094.173747,60869.926919,80669.656659,23402.465926,18955.997400,6000.000000,6000.000000,2,1,83973.269930,61765.683447,56905.652563,56905.652563,73926.326658
2025-11-03,55098.553119,39172.668009,6.923783,31.981752,0.000000,16031.701630,0.000000,15893.903358,64197.910998,80229.612628,23420.893395,18970.923650,6000.000000,6000.000000,3,2,77898.612766,58093.649565,55098.553119,55098.553119,66800.467787
2025-11-04,55919.031671,37368.039283,6.415167,30.764974,0.000000,18845.375505,0.000000,18520.227415,60126.607750,78971.983255,22998.667305,18628.920517,6000.000000,6000.000000,2,1,81786.041912,58921.348440,55919.031671,55919.031671,64171.063717
2025-11-05,54114.341061,41439.762527,6.275583,29.829057,0.000000,11985.895567,0.000000,12644.749476,68042.023266,80027.918833,23505.629910,19039.560227,6000.000000,6000.000000,2,1,67357.619379,54707.678043,54114.341061,54114.341061,62142.118876
2025-11-06,58626.142885,38883.564220,3.013367,14.494994,0.000000,19697.611251,0.000000,19728.083672,63048.641000,82746.252251,23864.253601,19330.045417,6000.000000,6000.000000,2,1,90526.423789,61351.879273,58626.142885,58626.142885,74835.845342
2025-11-07,22144.814796,16715.635730,4.039517,19.206650,333.333333,4751.000800,70.666667,5339.305749,32562.196986,36979.864452,17351.896152,14055.035883,6000.000000,6000.000000,2,1,38085.515713,23305.139166,22144.814796,22144.814796,23507.056749
2025-11-08,19657.046379,16496.513924,4.765800,22.547000,0.000000,2576.679267,0.000000,3137.985456,32082.548018,34659.227285,17123.714835,13870.209016,6000.000000,6000.000000,1,1,37863.872872,19821.524385,19657.046379,19657.046379,22607.936879
2025-11-09,57607.861057,40402.160650,0.000000,0.000000,0.000000,16783.817492,0.000000,17205.700406,65691.361463,82475.178955,24342.830288,19717.692533,6000.000000,6000.000000,0,0,79623.242199,59140.103423,57607.861057,57607.861057,67372.796719
2025-11-10,61286.778519,41764.625359,4.133717,19.556614,0.000000,19246.625448,0.000000,19502.596546,67388.766459,86635.391907,24571.172757,19902.649933,6000.000000,6000.000000,1,1,84465.581925,64210.550053,61286.778519,61286.778519,75961.174417
2025-11-11,56430.138498,43015.705458,14.426183,60.705379,0.000000,13265.407152,0.000000,13353.727661,69455.101897,82720.509048,24162.252798,19571.424767,6000.000000,6000.000000,1,1,68565.746108,60075.501117,56430.138498,56430.138498,59486.610483
2025-11-12,58608.335103,40176.473214,2.012817,9.522636,0.000000,17939.301442,0.000000,18422.339253,65277.926184,83217.227627,24024.616193,19459.939117,6000.000000,6000.000000,1,1,81990.858591,63878.414911,58608.335103,58608.335103,70733.022814
2025-11-13,57546.168529,39855.943126,68.235783,314.636529,0.000000,18255.081446,0.000000,17375.588874,63691.320418,81946.401864,23338.405864,18904.108750,6000.000000,6000.000000,9,3,88160.045365,59587.240435,57546.168529,57546.168529,63739.362762
2025-11-14,20479.301243,16752.267981,2.964167,13.834340,0.000000,3495.757350,0.000000,3713.198921,32211.156345,35706.913695,16878.703930,13671.750183,6000.000000,6000.000000,2,2,40986.767820,20817.612829,20479.301243,20479.301243,25913.072778
2025-11-15,21513.972803,17316.208872,72.805683,313.798620,0.000000,3589.946523,0.000000,3883.965310,33376.241820,36966.188343,17477.143120,14156.485927,6000.000000,6000.000000,2,1,33629.068277,22914.872921,21796.639469,21513.972803,24566.786511
2025-11-16,60528.280984,41641.957394,0.802817,3.798126,0.000000,18127.373521,0.000000,18882.525464,67083.256141,85210.629663,24683.741996,19993.831017,6000.000000,6000.000000,1,1,86286.480432,63666.558457,60528.280984,60528.280984,71188.989711
2025-11-17,60003.365872,39303.250812,0.966967,4.574719,0.000000,21281.670572,0.000000,20695.540341,62810.379022,84092.049594,24003.504444,19442.838600,6000.000000,6000.000000,1,1,94712.069012,63661.445368,60003.365872,60003.365872,77158.484726
2025-11-18,58022.191932,41613.534014,7.637650,29.237009,0.000000,15955.150384,0.000000,16379.420909,67652.679635,83607.830018,24548.078868,19883.943883,6000.000000,6000.000000,2,2,86844.621092,58384.007899,58022.191932,58022.191932,75612.595652
2025-11-19,62623.334074,41531.740078,0.380150,1.798490,0.000000,20112.502760,0.000000,21089.795507,67193.206166,87305.708927,24545.156193,19881.576517,6000.000000,6000.000000,1,1,90880.057710,65882.576816,62623.334074,62623.334074,77807.037624
2025-11-20,59167.489590,41454.905466,0.559217,2.645654,0.000000,17594.779353,0.000000,17709.938469,66947.631280,84542.410633,24833.333333,20115.000000,6000.000000,6000.000000,1,1,89077.916150,60690.066357,59167.489590,59167.489590,72415.501687
2025-11-21,22775.451334,17440.495778,28.128667,65.222355,0.000000,5419.945633,0.000000,5269.733201,33495.484959,38915.430592,17355.841626,14058.231717,6000.000000,6000.000000,3,3,41999.701640,24456.072710,22775.451334,22775.451334,26506.828559
2025-11-22,22908.904280,18021.746320,0.695550,3.290647,0.000000,4922.556250,0.000000,4883.867313,34494.498063,39417.054313,17918.598663,14514.064917,6000.000000,6000.000000,1,1,31807.674942,23922.644803,22908.904280,22908.904280,24305.401383
2025-11-23,59545.580644,42786.489030,6.744683,16.237274,0.000000,15827.974082,0.000000,16742.854341,68925.095742,84753.069824,24094.025741,19516.160850,6000.000000,6000.000000,2,2,84221.637590,63017.279444,59545.580644,59545.580644,75201.764312
2025-11-24,56990.320347,42370.577928,0.572467,2.708340,0.000000,14555.281545,0.000000,14617.034080,68190.829277,82746.110822,23886.338889,19347.934500,6000.000000,6000.000000,1,1,81961.338794,59328.414321,56990.320347,56990.320347,69159.416147
2025-11-25,57053.887714,49366.613460,11.202450,47.334587,0.000000,6654.244717,0.000000,7639.939667,79450.714244,86104.958961,24417.678477,19778.319567,6000.000000,6000.000000,3,2,57454.607260,59688.628723,57053.887714,57053.887714,57550.968766
2025-11-26,60247.600552,45829.250452,0.790117,3.707310,0.000000,12880.099579,0.000000,14414.642791,74456.035153,87336.134732,24819.035432,20103.418700,6000.000000,6000.000000,2,2,73566.361209,62948.899359,60247.600552,60247.600552,67361.112385
2025-11-27,60026.033790,44167.528880,107.122967,447.158559,0.000000,14621.787653,0.000000,15411.346350,71339.420059,85961.207712,24616.862695,19939.658783,6000.000000,6000.000000,8,3,78074.405018,62157.065530,60026.033790,60026.033790,66936.594154
2025-11-28,23256.427335,18035.266392,50.251167,113.830242,0.000000,5342.327733,0.000000,5107.330700,34373.740097,39716.067830,18200.801914,14742.649550,6000.000000,6000.000000,4,2,37796.970765,24975.986470,23256.427335,23256.427335,26176.437991
2025-11-29,25057.981810,18749.374597,0.610283,2.887250,0.000000,7807.177747,0.000000,6305.719963,36359.644996,44166.822743,19617.796367,15890.415057,6000.000000,6000.000000,1,1,31628.167674,25440.137314,25057.981810,25057.981810,24086.359338
2025-11-30,62191.768381,46350.458381,0.000000,0.000000,0.000000,14550.459871,0.000000,15841.310000,75029.959510,89580.419381,25034.657181,20278.072317,6000.000000,6000.000000,0,0,84948.799250,64814.348468,62191.768381,62191.768381,70205.401986
2025-12-01,64826.358029,53892.562046,267.583283,1297.405032,0.000000,8845.747824,0.000000,9636.390951,85886.044648,94731.792472,25321.098539,20510.089817,6000.000000,6000.000000,4,1,74544.804867,68795.641572,64826.358029,64826.358029,68820.780537
2025-12-02,67230.661487,56164.991877,13.038467,49.086013,0.000000,9486.825342,0.000000,11016.583598,89179.139947,98665.965288,25411.248272,20583.111100,6000.000000,6000.000000,2,2,74043.365220,69983.922558,67230.661487,67230.661487,69059.876490
2025-12-03,68594.759697,48764.931640,2.918583,13.323470,0.000000,18863.831599,0.000000,19816.504587,78536.292909,97400.124508,25676.302675,20797.805167,6000.000000,6000.000000,2,1,98789.882076,69536.311419,68594.759697,68594.759697,80471.739307
2025-12-04,65472.605392,54842.044199,0.000000,0.000000,427.394100,9510.050120,104.333650,10526.227544,86997.268806,96079.924826,25351.085926,20534.379600,6000.000000,6000.000000,0,0,78758.352673,66581.722191,65472.605392,65472.605392,77775.466267
2025-12-05,30222.274981,20435.689659,0.000000,0.000000,0.000000,11211.764688,0.000000,9786.585321,39523.929098,50735.693786,20874.307119,16908.188767,6000.000000,6000.000000,0,0,46738.887064,31805.760256,30222.274981,30222.274981,33648.143121
2025-12-06,31209.496681,21604.292181,18.706950,76.215659,0.000000,11000.293108,0.000000,9528.988840,41811.127692,52811.420801,21437.162284,17364.101450,6000.000000,6000.000000,6,2,44089.718082,31724.591742,31209.496681,31209.496681,35781.579907
2025-12-07,64307.381059,56479.530581,76.659517,219.121905,0.000000,6434.032062,0.000000,7608.728574,89543.348117,95977.380179,25530.006379,20679.305167,6000.000000,6000.000000,6,3,69678.384619,65122.505759,64307.381059,64307.381059,66577.629116
2025-12-08,67795.394202,55416.612799,0.000000,0.000000,333.333333,11406.931190,70.666667,12308.114737,88124.319452,99197.917308,25338.328992,20524.046483,6000.000000,6000.000000,0,0,74683.313157,70862.942995,67795.394202,67795.394202,64810.948036
2025-12-09,66032.445242,55174.961970,0.000000,0.000000,333.333333,9636.977469,70.666667,10786.816605,87410.548280,96714.192416,25613.085082,20746.598917,6000.000000,6000.000000,0,0,75361.401268,67221.360168,66032.445242,66032.445242,66095.001398
2025-12-10,67484.605757,51740.345550,31.738567,141.794894,0.000000,14338.807451,0.000000,15602.465312,83193.203840,97532.011291,25709.493025,20824.689350,6000.000000,6000.000000,6,3,90617.481531,70303.840550,67484.605757,67484.605757,82759.792339
2025-12-11,64891.970379,53683.223775,1.602533,6.268309,0.000000,9749.668446,0.000000,11202.478294,85782.007333,95531.675779,25099.642346,20330.710300,6000.000000,6000.000000,1,1,73773.699725,65862.491571,64891.970379,64891.970379,69504.367606
2025-12-12,33140.662809,20443.887681,4.474200,19.319596,0.000000,14687.210901,0.000000,12677.455532,39377.459016,54064.669917,20477.573951,16586.834900,6000.000000,6000.000000,1,1,53933.832804,33893.827524,33140.662809,33140.662809,39802.317367
2025-12-13,31094.569123,21003.326308,113.961467,570.661337,0.000000,11359.955673,0.000000,9520.581478,40718.453750,52078.409423,20945.979334,16966.243260,6000.000000,6000.000000,3,1,49859.464828,33355.319200,31094.569123,31094.569123,35593.024499
2025-12-14,69397.209271,51356.430150,22.141750,96.680926,333.333333,16496.007499,70.666667,17873.431529,82203.338146,98366.012313,25854.810329,20942.396367,6000.000000,6000.000000,4,1,94903.042259,70543.409334,69397.209271,69397.209271,83560.526049
2025-12-15,69564.070807,50985.059380,0.000000,0.000000,333.333333,17088.023933,70.666667,18508.344761,81941.828573,98696.519173,25732.013457,20842.930900,6000.000000,6000.000000,0,0,98272.104856,70939.643923,69564.070807,69564.070807,86016.953404
2025-12-16,67366.639227,55183.700178,46.021967,190.689041,333.333333,10865.173488,70.666667,11921.583341,87460.279340,97992.119495,25105.934095,20335.806617,6000.000000,6000.000000,3,2,79735.467524,67934.464926,67366.639227,67366.639227,73653.031150
2025-12-17,64968.048649,55304.203722,52.432450,229.253977,333.333333,8693.760326,70.666667,9363.924283,87946.606805,96307.033798,25248.545864,20451.322150,6000.000000,6000.000000,6,2,74521.875250,65074.830041,64968.048649,64968.048649,65630.014263
2025-12-18,67272.056941,52256.884315,0.000000,0.000000,333.333333,13555.521430,70.666667,14944.505959,83253.528211,96475.716307,25268.282407,20467.308750,6000.000000,6000.000000,0,0,86310.016262,68992.026449,67272.056941,67272.056941,75933.323392
2025-12-19,30162.589022,21095.397130,122.338067,438.747988,0.000000,10607.133420,0.000000,8628.443904,40368.349003,50975.482423,21156.314506,17136.614750,6000.000000,6000.000000,7,1,48271.504813,31066.559616,30162.589022,30162.589022,35365.654838
2025-12-20,29034.809580,21264.161247,2.020100,9.665168,0.000000,9481.712801,0.000000,7760.983165,40909.715741,50391.428542,21188.194342,17162.437417,6000.000000,6000.000000,1,1,44636.059165,29383.041458,29034.809580,29034.809580,37066.686494
2025-12-21,67646.209672,54094.747549,240.331650,578.649127,333.333333,11587.890026,70.666667,12902.146329,86081.567908,97336.124600,25666.666667,20790.000000,6000.000000,6000.000000,5,1,82899.404479,66877.384234,67646.209672,67646.209672,74165.607952
2025-12-22,67776.048275,53178.352488,0.000000,0.000000,0.000000,13516.446848,0.000000,14597.695787,84455.965587,97972.412434,25750.250267,20857.702717,6000.000000,6000.000000,0,0,87159.178786,67490.837599,67776.048275,67776.048275,77232.002696
2025-12-23,64880.411009,54157.026097,0.000000,0.000000,333.333333,9766.025836,70.666667,10652.718246,86116.971588,95549.664091,25479.492757,20638.389133,6000.000000,6000.000000,0,0,76195.262831,65186.833847,64880.411009,64880.411009,66965.352715
2025-12-24,66772.725436,53625.320709,11.865950,45.869325,333.333333,11972.130310,70.666667,13030.868735,85075.994183,96714.791160,25346.971193,20531.046667,6000.000000,6000.000000,2,2,82166.376310,67366.984362,66772.725436,66772.725436,73627.959412
2025-12-25,66734.718136,51075.726905,29.870567,120.105272,333.333333,14715.278136,70.666667,15468.219293,81563.429596,95945.374399,25488.665082,20645.818717,6000.000000,6000.000000,4,2,92128.561086,66164.467022,66452.051469,66734.718136,80197.511470
2025-12-26,29538.116892,20810.368242,26.256900,127.305036,0.000000,10354.018604,0.000000,8600.443614,39932.372221,50286.390824,20731.788374,16792.748583,6000.000000,6000.000000,3,2,48609.731564,30488.806003,29538.116892,29538.116892,38826.660957
2025-12-27,30385.892918,21020.787837,0.000000,0.000000,0.000000,11018.581131,0.000000,9365.105081,40076.827084,51095.408215,20082.309815,16266.670950,6000.000000,6000.000000,0,0,49326.916637,31211.104719,30385.892918,30385.892918,44916.798930
2025-12-28,64536.800539,53307.777096,3.915167,16.475021,0.000000,10520.262109,0.000000,11212.548421,84840.370925,95360.633034,25028.806584,20273.333333,6000.000000,6000.000000,1,1,78283.684934,65213.146255,64536.800539,64536.800539,75492.692699
2025-12-29,67080.331114,52331.552613,4.779733,27.050278,0.000000,13663.865332,0.000000,14721.728222,84045.868200,97709.733532,25828.305782,20920.927683,6000.000000,6000.000000,2,1,84433.367226,67868.002198,67080.331114,67080.331114,77719.286899
2025-12-30,63766.596136,53303.448134,51.713767,233.793632,333.333333,9174.039734,70.666667,10158.687703,85113.046545,93953.752946,25126.678663,20352.609717,6000.000000,6000.000000,3,2,77134.770542,67304.460276,63766.596136,63766.596136,76604.404432
2025-12-31,66435.973521,54953.006984,0.000000,0.000000,0.000000,10198.187629,0.000000,11482.966537,87309.217724,97507.405353,25451.524403,20615.734767,6000.000000,6000.000000,0,0,78645.322638,66925.630830,66435.973521,66435.973521,70817.062263
