date,cost_cny,plan_cost_cny,emergency_energy_kwh,emergency_cost_cny,over_plan_energy_kwh,under_plan_energy_kwh,over_plan_penalty_cny,under_plan_penalty_cny,q_plan_kwh,q_adjust_kwh,charge_kwh,discharge_kwh,soc_0_kwh,soc_24_kwh,emergency_slots,emergency_blocks,S0,S1,S2,S3,S4
2025-09-15,45266.151860,35205.389157,56.768017,280.111923,0.000000,9692.046148,0.000000,9780.650780,54245.388176,63937.434323,20285.548457,16431.294250,6000.000000,6000.000000,5,4,81652.137831,46635.059309,45266.151860,45266.151860,60698.254180
2025-09-16,51290.441964,37254.519273,7.791833,39.426677,0.000000,14864.526878,0.000000,13996.496013,57303.428822,72167.955700,22963.076404,18600.091887,6000.000000,6000.000000,1,1,63213.424735,54505.615807,51290.441964,51290.441964,57461.484184
2025-09-17,49229.204188,37422.238673,22.154983,92.969386,3.269833,12426.277462,1.281611,11712.714518,57597.024271,70020.031900,21977.234300,17801.559783,6000.000000,6000.000000,3,3,69133.751859,51996.799667,49229.204188,49229.204188,60645.965173
2025-09-18,51247.045959,35550.809854,5.062700,25.209715,0.000000,16766.339870,0.000000,15671.026390,55208.767983,71975.107852,21837.137469,17688.081350,6000.000000,6000.000000,1,1,83225.588450,55037.199101,51247.045959,51247.045959,63181.766689
2025-09-19,15823.115091,13326.936008,6.152533,24.894979,0.000000,2431.225433,0.000000,2471.284104,30950.779183,33382.004617,17666.666667,14310.000000,6000.000000,6000.000000,2,2,27914.162889,16819.602841,15823.115091,15823.115091,17350.336967
2025-09-20,15577.757249,13140.208798,15.549633,49.517963,0.000000,2319.402283,0.000000,2388.030488,31319.837677,33639.239960,19290.570227,15625.361884,6000.000000,6000.000000,4,3,27464.125394,16222.404737,15577.757249,15577.757249,17484.859436
2025-09-21,50431.568427,36913.151943,5.461583,26.328840,0.000000,14566.337930,0.000000,13492.087644,56373.793639,70940.131569,20668.374835,16741.383616,6000.000000,6000.000000,2,2,68318.550804,53778.199286,50431.568427,50431.568427,53905.960346
2025-09-22,49192.020696,39232.751630,32.408033,177.856167,1.052983,10778.015478,0.439989,9780.972910,58872.725279,69649.687774,20844.244424,16883.837983,6000.000000,6000.000000,6,2,67111.955787,52002.934178,49192.020696,49192.020696,60947.586179
2025-09-23,52574.469181,37866.579781,44.505867,247.933237,0.000000,14816.872313,0.000000,14459.956163,57445.636736,72262.509049,21796.313330,17655.013797,6000.000000,6000.000000,6,2,75590.378893,55409.138489,52574.469181,52574.469181,61679.194454
2025-09-24,49917.086718,36403.332948,3.597117,16.327313,0.000000,13671.989376,0.000000,13497.426457,56891.601680,70563.591056,21924.907840,17759.175350,6000.000000,6000.000000,1,1,86709.618439,49631.366142,49917.086718,49917.086718,61582.200777
2025-09-25,52801.453643,37209.532130,38.524233,201.635932,0.000000,16111.515343,0.000000,15390.285581,57401.521435,73513.036778,21825.217078,17678.425833,6000.000000,6000.000000,5,2,80351.103874,54833.150813,52801.453643,52801.453643,59901.535366
2025-09-26,14904.810524,12922.850505,5.112283,18.390145,0.000000,2016.545470,0.000000,1963.569874,31291.321583,33307.867053,19608.889053,15883.200133,6000.000000,6000.000000,3,3,22083.348402,15073.261515,14904.810524,14904.810524,15528.712554
2025-09-27,16797.453187,14118.575659,20.772083,80.398647,0.000000,2484.739170,0.000000,2598.478882,32127.274348,34612.013518,18106.276149,14666.083681,6000.000000,6000.000000,6,2,36352.275706,17790.457900,16797.453187,16797.453187,19377.571560
2025-09-28,55836.366021,36815.935467,5.864967,30.617666,0.000000,18837.654424,0.000000,18989.812888,56648.873594,75486.528018,21746.967551,17615.043717,6000.000000,6000.000000,3,2,89534.452614,60809.765381,55836.366021,55836.366021,64501.665952
2025-09-29,50559.233268,39042.480014,439.667033,1522.916077,0.000000,10772.020134,0.000000,9993.837177,59708.864667,70480.884801,22623.193601,18324.786817,6000.000000,6000.000000,16,8,72526.245445,51214.666404,50559.233268,50559.233268,60754.914471
2025-09-30,56353.853469,38167.053868,50.091333,275.828757,0.000000,17626.538541,0.000000,17910.970845,58865.250865,76491.789406,24821.553980,20105.458724,6000.000000,6000.000000,6,2,83430.137229,57110.356465,56353.853469,56353.853469,75683.610301
2025-10-01,41732.868163,32121.374773,1.786800,9.725873,0.000000,10972.452954,0.000000,9601.767517,52661.581194,63634.034148,20922.456831,16947.190033,6000.000000,6000.000000,2,2,54160.766400,44802.701132,41732.868163,41732.868163,48168.838151
2025-10-02,40527.444367,33991.311671,5.653633,31.594897,0.000000,8020.897792,0.000000,6504.537800,56205.191285,64226.089077,21418.971811,17349.367167,6000.000000,6000.000000,3,2,40133.700544,43085.041095,40527.444367,40527.444367,39538.602593
2025-10-03,12430.372482,10254.250548,14.267900,52.875750,0.000000,2195.661683,0.000000,2123.246183,28374.426183,30570.087867,20166.666667,16335.000000,6000.000000,6000.000000,4,2,25841.425865,12790.027370,12430.372482,12430.372482,13225.174614
2025-10-04,13202.283846,11456.998245,69.242283,221.969098,0.000000,1502.420900,0.000000,1523.316503,30019.150041,31521.570941,19212.565309,15562.177900,6000.000000,6000.000000,8,3,22627.702701,13311.100852,13202.283846,13202.283846,13252.353792
2025-10-05,43002.627309,33952.937420,12.165667,64.440217,0.000000,9647.812041,0.000000,8985.249671,55782.856350,65430.668391,21676.189424,17557.713433,6000.000000,6000.000000,4,3,57411.251348,43745.619167,43002.627309,43002.627309,45091.446938
2025-10-06,45939.698383,33523.467463,77.026233,393.979280,0.000000,12383.385672,0.000000,12022.251640,53859.159099,66242.544771,20524.863004,16625.139033,6000.000000,6000.000000,8,5,82552.955321,47915.455490,45939.698383,45939.698383,57707.206711
2025-10-07,47300.410900,32669.071456,1.093233,5.788528,0.000000,15137.449675,0.000000,14625.550916,53987.637971,69125.087646,22687.699453,18377.036557,6000.000000,6000.000000,2,2,79834.174804,47289.262891,47300.410900,47300.410900,58033.649011
2025-10-08,44416.026938,33157.768374,37.457717,159.904996,0.000000,11287.695559,0.000000,11098.353568,54039.838994,65327.534553,21508.765453,17422.100017,6000.000000,6000.000000,4,4,74776.957968,45294.079202,44416.026938,44416.026938,55248.948568
2025-10-09,42389.305806,35088.105800,102.201800,609.832672,0.000000,7334.096211,0.000000,6691.367334,56870.545450,64204.641661,21571.048477,17472.549267,6000.000000,6000.000000,6,3,50776.318395,43341.991299,42389.305806,42389.305806,46906.927631
2025-10-10,13286.948926,11338.855874,29.696000,109.006067,0.000000,1781.450000,0.000000,1839.086985,29840.594650,31622.044650,19824.186950,16057.591429,6000.000000,6000.000000,5,3,19264.638334,13855.564921,13286.948926,13286.948926,14141.679582
2025-10-11,13954.938891,11592.654086,9.082767,34.177273,0.000000,2325.400257,0.000000,2328.107532,30052.476262,32377.876519,19373.089136,15692.202200,6000.000000,6000.000000,5,2,23862.415239,14384.689021,13954.938891,13954.938891,14385.859968
2025-10-12,46321.903984,33222.559448,167.873833,783.270115,0.000000,13207.697111,0.000000,12316.074421,55229.302300,68436.999411,21389.857429,17325.784517,6000.000000,6000.000000,14,5,76247.723921,48005.696655,46321.903984,46321.903984,52240.563772
2025-10-13,45833.026675,34122.828501,187.763017,817.862412,0.000000,11067.552615,0.000000,10892.335763,54887.398437,65954.951051,22064.409568,17872.171750,6000.000000,6000.000000,14,6,68272.029884,45773.636509,45833.026675,45833.026675,56328.568988
2025-10-14,48171.583210,34767.036583,240.790267,951.037647,0.000000,12135.400314,0.000000,12453.508980,56790.963336,68926.363650,22446.381317,18181.568867,6000.000000,6000.000000,13,5,71288.251627,48810.004033,48171.583210,48171.583210,63462.464016
2025-10-15,47630.170849,35803.744588,26.602567,110.514010,0.000000,12782.306823,0.000000,11715.912251,58107.476706,70889.783529,24552.256379,19887.327667,6000.000000,6000.000000,7,3,69809.066593,47437.051661,47630.170849,47630.170849,61556.008702
2025-10-16,52254.310783,35462.149305,46.101133,225.336371,0.000000,16107.379830,0.000000,16566.825108,57236.066767,73343.446597,22880.815597,18533.460633,6000.000000,6000.000000,9,4,79559.125114,52854.000019,52254.310783,52254.310783,64083.309426
2025-10-17,14605.134376,11392.160234,11.881350,24.869871,0.000000,3368.950773,0.000000,3188.104271,29246.206517,32615.157290,18583.337490,15052.503367,6000.000000,6000.000000,4,2,35975.712538,14613.903841,14605.134376,14605.134376,17083.850133
2025-10-18,14078.193894,11577.285467,21.242550,81.767406,0.000000,2432.043998,0.000000,2419.141020,30545.141194,32977.185192,21490.949458,17407.669061,6000.000000,6000.000000,4,1,23432.454039,14442.675758,14078.193894,14078.193894,16685.125572
2025-10-19,51826.629273,37113.233484,11.603150,63.891260,0.000000,14573.331441,0.000000,14649.504530,58817.576170,73390.907611,23479.706461,19018.562233,6000.000000,6000.000000,3,1,76937.309450,54755.754262,51826.629273,51826.629273,61192.774734
2025-10-20,53249.989955,38003.771028,5.426533,29.931793,0.000000,15848.954833,0.000000,15216.287134,59933.603330,75782.558164,22743.709633,18422.404803,6000.000000,6000.000000,2,1,70545.514860,55673.618573,53249.989955,53249.989955,61716.806023
2025-10-21,56164.246663,36384.479358,10.703533,55.351762,0.000000,18624.083814,0.000000,19724.415544,58391.722467,77015.806281,22397.353848,18141.856617,6000.000000,6000.000000,3,1,89551.041767,58678.734600,56164.246663,56164.246663,76897.758351
2025-10-22,55108.317984,37630.625383,53.042217,265.766835,0.000000,16654.124059,0.000000,17211.925766,59368.531600,76022.655659,22419.752942,18159.999883,6000.000000,6000.000000,3,2,82517.669386,54797.771284,55108.317984,55108.317984,64368.799873
2025-10-23,50137.280219,40278.304070,246.504650,1335.670334,785.522333,7588.383802,202.681041,8320.624774,65661.256258,72464.117726,23355.498560,18917.953833,6000.000000,6000.000000,7,3,60950.748141,50106.948126,50137.280219,50137.280219,48941.271816
2025-10-24,15313.420776,12429.419690,14.482350,54.177619,0.000000,2705.533150,0.000000,2829.823467,31256.496250,33962.029400,18500.000000,14985.000000,6000.000000,6000.000000,2,1,33198.692764,15455.824462,15313.420776,15313.420776,17459.365432
2025-10-25,14940.780731,12136.956763,5.435883,20.932690,0.000000,2684.445083,0.000000,2782.891278,30813.107769,33497.552852,18539.139588,15016.703067,6000.000000,6000.000000,2,1,31539.795422,14961.064491,14940.780731,14940.780731,17169.021592
2025-10-26,51630.615956,37912.813424,22.935867,110.374422,0.000000,13858.814864,0.000000,13607.428110,59942.926934,73801.741798,23784.529815,19265.469150,6000.000000,6000.000000,4,3,74442.610108,52189.084865,51630.615956,51630.615956,54582.249570
2025-10-27,55479.754527,36957.551829,18.683583,101.255960,0.000000,17977.231898,0.000000,18420.946737,59249.890317,77227.122214,24711.364198,20016.205000,6000.000000,6000.000000,2,1,83976.796945,58808.931602,55479.754527,55479.754527,62215.731735
2025-10-28,55378.068747,37684.969159,6.636883,33.113208,0.000000,17184.334550,0.000000,17659.986379,59566.296835,76750.631384,24009.233601,19447.479217,6000.000000,6000.000000,2,2,91874.359583,57836.968618,55378.068747,55378.068747,63056.446822
2025-10-29,61415.957641,38907.600029,0.000000,0.000000,0.000000,20194.898735,0.000000,22508.357611,61067.421864,81262.320599,23257.660083,18838.704668,6000.000000,6000.000000,0,0,94416.519168,63409.133040,61415.957641,61415.957641,79667.939048
2025-10-30,53471.406669,37400.500473,34.625883,182.199518,0.000000,15240.726647,0.000000,15888.706678,58619.808005,73860.534652,23137.853257,18741.661138,6000.000000,6000.000000,3,2,88126.303026,55064.557036,53471.406669,53471.406669,63558.210788
2025-10-31,15840.084401,12600.150542,4.830250,17.985007,0.000000,3097.387463,0.000000,3221.948851,31840.941242,34938.328705,20241.591255,16395.688917,6000.000000,6000.000000,2,1,27925.153481,16007.664419,15840.084401,15840.084401,19001.576531
2025-11-01,15321.981258,12221.397697,2.319883,8.955917,0.000000,2990.331433,0.000000,3091.627644,31588.473170,34578.804603,19343.023148,15667.848750,6000.000000,6000.000000,2,1,33487.642973,15100.240236,15321.981258,15321.981258,18549.128876
2025-11-02,60332.110346,39420.072886,4.830133,27.239660,0.000000,19820.344842,0.000000,20884.797800,60869.926919,80690.271761,23510.966461,19043.882833,6000.000000,6000.000000,2,1,89064.831010,65381.415695,60332.110346,60332.110346,78228.940575
2025-11-03,58648.490873,40768.563890,6.923783,36.681648,0.000000,15999.710163,0.000000,17843.245335,64197.910998,80197.621161,23252.517250,18834.538972,6000.000000,6000.000000,3,2,83098.406287,61675.346545,58648.490873,58648.490873,70906.282230
2025-11-04,59407.218800,38728.030715,6.415167,35.038543,0.000000,18797.917594,0.000000,20644.149541,60277.236701,79075.154294,23541.672778,19068.754950,6000.000000,6000.000000,2,1,86554.901283,62330.362486,59407.218800,59407.218800,68419.791456
2025-11-05,58172.313559,43679.739828,6.275583,34.541402,0.000000,12048.159218,0.000000,14458.032330,68042.023266,80090.182483,23833.333333,19305.000000,6000.000000,6000.000000,2,1,72288.157939,58498.235115,58172.313559,58172.313559,66760.508121
2025-11-06,63410.167415,40945.053833,3.013367,16.487263,0.000000,19649.423361,0.000000,22448.626318,63328.512986,82977.936347,25083.643580,20317.751300,6000.000000,6000.000000,2,1,98450.914032,66121.183799,63410.167415,63410.167415,81336.827375
2025-11-07,17726.275368,13033.890080,4.039517,15.124033,0.000000,5221.932350,0.000000,4677.261254,33033.670050,38255.602400,19833.333333,16065.000000,6000.000000,6000.000000,2,1,29074.809149,18079.661068,17726.275368,17726.275368,18072.329600
2025-11-08,15688.303459,12992.756830,4.765800,18.615215,0.000000,2576.679267,0.000000,2676.931414,32507.696940,35084.376207,19361.340740,15682.686000,6000.000000,6000.000000,1,1,29098.434550,15815.470381,15688.303459,15688.303459,17508.063107
2025-11-09,62051.682198,42143.106717,0.000000,0.000000,0.000000,16330.075857,0.000000,19908.575481,66103.028130,82433.103986,24121.383086,19538.320300,6000.000000,6000.000000,0,0,85990.850942,63381.383673,62051.682198,62051.682198,72658.915798
2025-11-10,67140.686608,44122.321116,4.133717,23.138479,0.000000,18991.972353,0.000000,22995.227012,67800.359272,86792.331625,25397.171271,20571.708730,6000.000000,6000.000000,1,1,92825.840457,70126.345746,67140.686608,67140.686608,83217.558159
2025-11-11,60676.992473,45235.171053,14.426183,70.046333,0.000000,13103.477334,0.000000,15371.775087,69455.101897,82558.579231,23309.990600,18881.092386,6000.000000,6000.000000,1,1,73727.378283,64388.103120,60676.992473,60676.992473,63811.207179
2025-11-12,62939.295813,42135.352532,2.012817,11.264728,0.000000,17685.960806,0.000000,20792.678553,65422.817303,83108.778109,23453.829260,18997.601701,6000.000000,6000.000000,1,1,88498.713985,68434.472640,62939.295813,62939.295813,76384.934731
2025-11-13,62994.520617,42126.374127,68.235783,340.917622,0.000000,18222.450999,0.000000,20527.228869,63691.320418,81913.771417,23166.666667,18765.000000,6000.000000,6000.000000,9,3,96991.234450,65060.765330,62994.520617,62994.520617,69320.130205
2025-11-14,16248.287436,13051.385924,2.964167,11.186313,0.000000,3495.757350,0.000000,3185.715199,32371.160083,35866.917433,17720.828868,14353.871383,6000.000000,6000.000000,2,2,32759.529572,16320.951806,16248.287436,16248.287436,20769.281549
2025-11-15,17837.510680,13889.070246,72.805683,263.956260,0.000000,4543.873806,0.000000,3684.484174,33732.119283,38275.993089,19350.182400,15673.647744,6000.000000,6000.000000,2,1,27022.079058,18346.935310,17837.510680,17837.510680,19806.886918
2025-11-16,65950.991168,43993.906693,0.802817,4.566421,0.000000,17958.018847,0.000000,21952.518054,67083.256141,85041.274988,23792.401605,19271.845300,6000.000000,6000.000000,1,1,94732.896580,69207.978219,65950.991168,65950.991168,78305.185901
2025-11-17,65117.435657,41287.390055,0.966967,5.239025,0.000000,21122.766477,0.000000,23824.806577,63101.181857,84223.948333,24697.708333,20005.143750,6000.000000,6000.000000,1,1,102857.990829,68790.218289,65117.435657,65117.435657,84422.938542
2025-11-18,63744.139127,44196.607424,7.637650,35.312655,0.000000,15795.117708,0.000000,19512.219048,67613.436714,83408.554422,23499.259938,19034.400550,6000.000000,6000.000000,2,2,96644.209923,63841.927843,63744.139127,63744.139127,83303.778530
2025-11-19,69481.041177,44609.633032,0.380150,2.078660,0.000000,19850.165933,0.000000,24869.329485,67193.206166,87043.372099,23164.436049,18763.193200,6000.000000,6000.000000,1,1,101274.593526,72904.531562,69481.041177,69481.041177,86860.925971
2025-11-20,64567.182833,43763.707594,0.559217,3.015855,0.000000,17278.112687,0.000000,20800.459384,67088.673812,84366.786499,23908.995782,19366.286583,6000.000000,6000.000000,1,1,98346.654188,66042.673122,64567.182833,64567.182833,78820.852588
2025-11-21,18810.181804,13849.203894,27.509867,56.675089,0.000000,6502.410367,0.000000,4904.302821,34029.541717,40531.952083,20166.666667,16335.000000,6000.000000,6000.000000,2,2,33980.852175,19532.847624,18810.181804,18810.181804,21432.016381
2025-11-22,18784.590541,14538.408369,0.695550,2.645177,0.000000,5100.391367,0.000000,4243.536996,34953.174748,40053.566115,20332.686481,16469.476050,6000.000000,6000.000000,1,1,25749.128043,19342.207372,18784.590541,18784.590541,19693.247100
2025-11-23,65266.832755,45515.867716,6.744683,20.867766,0.000000,15685.615159,0.000000,19730.097273,68925.095742,84610.710901,23344.768251,18909.262283,6000.000000,6000.000000,2,2,93732.053595,68882.407720,65266.832755,65266.832755,84202.066852
2025-11-24,62178.104075,44968.270136,0.572467,3.112787,0.000000,14388.458194,0.000000,17206.721152,68347.581572,82736.039767,23833.333333,19305.000000,6000.000000,6000.000000,1,1,89584.375588,64565.408803,62178.104075,62178.104075,75264.065198
2025-11-25,61917.497928,53096.572601,11.202450,56.065981,21.816500,6564.166609,7.449244,8757.410103,79293.249941,85835.600050,23000.000000,18630.000000,6000.000000,6000.000000,3,2,62445.295368,64662.508756,61917.497928,61917.497928,62581.777502
2025-11-26,66671.945488,49568.926150,0.790117,4.485620,0.000000,12966.982116,0.000000,17098.533718,74208.645824,87175.627940,23974.262840,19419.152900,6000.000000,6000.000000,2,2,82251.278390,69536.000139,66671.945488,66671.945488,74920.392167
2025-11-27,66444.273335,47350.777125,107.122967,543.665021,0.000000,14191.605621,0.000000,18549.831190,71308.230892,85499.836514,22188.593230,17972.760517,6000.000000,6000.000000,8,3,87533.094021,68640.209863,66444.273335,66444.273335,74612.728814
2025-11-28,18474.338083,13948.331116,36.662583,64.337852,0.000000,5475.740050,0.000000,4461.669116,34474.313039,39950.053089,18730.133189,15171.407883,6000.000000,6000.000000,3,3,30044.775466,19765.192286,18474.338083,18474.338083,20779.466047
2025-11-29,20166.565851,14687.132665,0.610283,2.343183,0.000000,7898.442373,0.000000,5477.090003,36877.091059,44775.533432,22821.536837,18485.444838,6000.000000,6000.000000,1,1,25983.921844,20259.153733,20166.565851,20166.565851,19381.424759
2025-11-30,69518.543811,50186.350485,0.000000,0.000000,0.000000,14398.659533,0.000000,19332.193326,75092.333029,89490.992562,24563.989712,19896.831667,6000.000000,6000.000000,0,0,96659.029835,72704.144683,69518.543811,69518.543811,79409.034846
2025-12-01,76035.952721,61932.703311,267.583283,1796.661293,0.000000,8973.649081,0.000000,12306.588117,85690.571397,94664.220478,24965.456461,20222.019733,6000.000000,6000.000000,4,1,89153.328208,80757.601970,76035.952721,76035.952721,81851.642573
2025-12-02,80077.312236,65510.481302,13.038467,63.876336,0.000000,9527.758750,0.000000,14502.954599,89233.206538,98760.965288,25911.248272,20988.111100,6000.000000,6000.000000,2,2,88825.558861,83632.323956,80077.312236,80077.312236,82382.462791
2025-12-03,81692.003138,55702.040990,2.918583,16.401181,0.000000,19039.160210,0.000000,25973.560968,78536.292909,97575.453119,26599.084835,21545.258717,6000.000000,6000.000000,2,1,122761.426063,82925.922333,81692.003138,81692.003138,98152.544027
2025-12-04,76184.352826,63046.563078,0.000000,0.000000,104.134650,9325.677186,46.262262,13091.527486,86821.242372,96042.784908,25155.612675,20376.046267,6000.000000,6000.000000,0,0,94491.530426,77920.630657,76184.352826,76184.352826,92729.090059
2025-12-05,26092.133577,16932.140708,0.000000,0.000000,0.000000,11211.764688,0.000000,9159.992869,39654.161900,50865.926588,21559.742922,17463.391767,6000.000000,6000.000000,0,0,42367.701680,27441.913973,26092.133577,26092.133577,28880.103392
2025-12-06,28015.744263,18317.450186,18.706950,69.219026,0.000000,11000.293108,0.000000,9629.075050,42210.290650,53210.583759,23538.019959,19065.796167,6000.000000,6000.000000,6,2,41235.171446,28501.746859,28015.744263,28015.744263,32869.458793
2025-12-07,75485.069282,65377.388755,76.659517,293.022264,0.000000,6422.552653,0.000000,9814.658263,89518.122962,95940.675615,25336.824465,20522.827817,6000.000000,6000.000000,6,3,82432.765196,76186.743241,75485.069282,75485.069282,78351.354298
2025-12-08,80177.272109,64294.318619,0.000000,0.000000,0.000000,11165.644784,0.000000,15882.953489,87965.986118,99131.630902,24989.453169,20241.457067,6000.000000,6000.000000,0,0,89536.026401,84576.829910,80177.272109,80177.272109,76231.781320
2025-12-09,76517.179983,63073.714093,0.000000,0.000000,0.000000,9381.757119,0.000000,13443.465890,87252.214947,96633.972066,25190.872716,20404.606900,6000.000000,6000.000000,0,0,89315.524521,78345.075520,76517.179983,76517.179983,76562.230294
2025-12-10,80450.491518,59712.404236,31.738567,179.801316,0.000000,14102.390123,0.000000,20558.285967,82995.909807,97098.299929,23426.801646,18975.709333,6000.000000,6000.000000,6,3,112465.169727,84156.385261,80450.491518,80450.491518,101821.727916
2025-12-11,75071.227217,60837.340344,1.602533,7.863631,0.000000,9759.935534,0.000000,14226.023242,85576.266994,95336.202528,24070.835761,19497.376967,6000.000000,6000.000000,1,1,87140.278959,76303.192249,75071.227217,75071.227217,81610.853195
2025-12-12,29792.901173,16872.307498,4.474200,19.941509,0.000000,14700.537881,0.000000,12900.652166,39795.316906,54495.854787,22746.968004,18425.044083,6000.000000,6000.000000,1,1,50778.175717,30538.911632,29792.901173,29792.901173,36655.856118
2025-12-13,27709.091210,17937.203796,113.961467,639.074222,0.000000,11456.185984,0.000000,9132.813191,40836.423030,52292.609013,22073.345597,17879.409933,6000.000000,6000.000000,3,1,47610.251609,29774.271123,27709.091210,27709.091210,32584.824288
2025-12-14,82782.023155,59273.265204,22.141750,120.747748,0.000000,16176.602774,0.000000,23388.010203,82310.602955,98487.205728,26492.670412,21459.063033,6000.000000,6000.000000,4,1,119019.329671,84286.322842,82782.023155,82782.023155,103201.838893
2025-12-15,83091.306661,58573.847484,0.000000,0.000000,0.000000,16764.538569,0.000000,24517.459177,81736.507353,98501.045922,24703.206872,20009.597567,6000.000000,6000.000000,0,0,123451.922263,84907.031954,83091.306661,83091.306661,106566.438858
2025-12-16,79589.054665,63705.042053,46.021967,241.641530,0.000000,10710.851864,0.000000,15642.371082,87354.764896,98065.616761,25492.761811,20649.137067,6000.000000,6000.000000,3,2,97402.102934,80655.796415,79589.054665,79589.054665,88847.546308
2025-12-17,76418.297327,64096.714241,52.432450,283.675091,0.000000,8360.426993,0.000000,12037.907995,87788.273472,96148.700464,24415.212531,19776.322150,6000.000000,6000.000000,6,2,89425.729248,76946.210886,76418.297327,76418.297327,77318.791832
2025-12-18,78547.455584,59488.755561,0.000000,0.000000,0.000000,13229.212862,0.000000,19058.700023,83088.170113,96317.382974,24434.949074,19792.308750,6000.000000,6000.000000,0,0,105355.297064,81064.202909,78547.455584,78547.455584,91332.234523
2025-12-19,26428.178925,17507.239541,122.338067,403.463622,0.000000,10607.133420,0.000000,8517.475762,40617.727130,51224.860550,22468.830967,18199.753083,6000.000000,6000.000000,7,1,44567.674778,27336.393622,26428.178925,26428.178925,31389.225169
2025-12-20,25190.782948,17770.031291,2.020100,9.714661,0.000000,9481.712801,0.000000,7411.036996,41251.635444,50733.348245,22987.771728,18620.095100,6000.000000,6000.000000,1,1,41086.102718,25556.148498,25190.782948,25190.782948,33392.859255
2025-12-21,79933.869924,62244.716923,240.331650,914.424613,0.000000,11367.743965,0.000000,16774.728387,85985.606336,97353.350301,25757.328251,20863.435883,6000.000000,6000.000000,5,1,101348.499572,79267.600643,79933.869924,79933.869924,89346.956124
2025-12-22,80985.575043,61571.899320,0.000000,0.000000,0.000000,13516.643410,0.000000,19413.675723,84260.295773,97776.939183,24721.443683,20024.369383,6000.000000,6000.000000,0,0,108097.516912,80205.240378,80985.575043,80985.575043,94438.043840
2025-12-23,76137.449428,62588.598171,0.000000,0.000000,0.000000,9553.759791,0.000000,13548.851257,86321.496849,95875.256641,27193.137757,22026.441583,6000.000000,6000.000000,0,0,92554.704368,76863.393708,76137.449428,76137.449428,79616.062632
2025-12-24,78103.714127,61278.932409,11.865950,59.815123,0.000000,11657.577804,0.000000,16764.966595,84862.845017,96520.422822,24323.979938,19702.423750,6000.000000,6000.000000,2,2,99953.847926,79240.398521,78103.714127,78103.714127,88066.921310
2025-12-25,78693.480307,58246.693784,29.870567,162.430394,0.000000,14358.230985,0.000000,20284.356129,81866.670163,96224.901148,26959.858498,21837.485383,6000.000000,6000.000000,4,2,114383.079268,78036.495183,78693.480307,78693.480307,97876.845859
2025-12-26,25848.031785,17514.393190,26.256900,137.277167,0.000000,10354.018604,0.000000,8196.361429,40052.022348,50406.040951,21361.525885,17302.835967,6000.000000,6000.000000,3,2,45784.583798,26826.609751,25848.031785,25848.031785,35499.592817
2025-12-27,26196.605705,17107.064178,0.000000,0.000000,0.000000,11108.237840,0.000000,9089.541527,40812.488033,51920.725873,24426.086964,19785.130441,6000.000000,6000.000000,0,0,46534.037335,26713.848813,26196.605705,26196.605705,41727.779643
2025-12-28,75575.363120,60766.125963,3.915167,21.049894,0.000000,10483.122192,0.000000,14788.187263,84682.037592,95165.159783,24000.000000,19440.000000,6000.000000,6000.000000,1,1,94821.066293,76437.145657,75575.363120,75575.363120,91081.721593
2025-12-29,78980.506242,59857.232462,4.779733,32.792860,0.000000,13622.839055,0.000000,19090.480920,83897.849712,97520.688767,24833.333333,20115.000000,6000.000000,6000.000000,2,1,103225.913808,79692.464898,78980.506242,78980.506242,93820.821930
2025-12-30,73501.796581,60463.044562,51.713767,308.083586,0.000000,8841.719023,0.000000,12730.668433,85079.434067,93921.153090,24955.100473,20213.631383,6000.000000,6000.000000,3,2,92619.410284,77944.103196,73501.796581,73501.796581,91477.401732
2025-12-31,78328.090729,63197.135412,0.000000,0.000000,0.000000,10222.787144,0.000000,15130.955318,87126.284876,97349.072020,24618.191070,19940.734767,6000.000000,6000.000000,0,0,95432.509024,78991.035713,78328.090729,78328.090729,84726.292913
