date,cost_cny,planned_purchase_kwh,planned_cost_cny,emergency_energy_kwh,emergency_cost_cny,emergency_slots,emergency_blocks,charge_kwh,discharge_kwh,soc_0_kwh,soc_24_kwh,soc_min_kwh,soc_max_kwh,curtail_kwh,expected_cost_cny
2025-12-12,58908.961795,92503.295077,58908.961795,0.000000,0.000000,0,0,24936.305494,20198.407450,6000.000000,6000.000000,1200.000000,10800.000000,14419.074517,61686.965481
2025-12-13,58889.454799,92487.020810,58889.454799,0.000000,0.000000,0,0,24936.305494,20198.407450,6000.000000,6000.000000,1200.000000,10800.000000,13512.111483,61624.661669
2025-12-14,67514.900298,92469.574646,58871.813816,2310.003338,8643.086482,72,19,24936.305494,20198.407450,6000.000000,6000.000000,1200.000000,10800.000000,158.529700,61580.609127
2025-12-15,68058.501981,93224.859099,59395.911237,2494.354233,8662.590744,63,20,25018.603416,20265.068767,6000.000000,6000.000000,1200.000000,10800.000000,257.968417,61961.472297
2025-12-16,66995.089259,93772.278068,59784.756753,1986.632857,7210.332507,67,18,25052.132078,20292.226983,6000.000000,6000.000000,1200.000000,10800.000000,406.063983,62487.108452
2025-12-17,63046.957743,94243.680177,60098.751539,896.245450,2948.206204,49,22,25062.231872,20300.407817,6000.000000,6000.000000,1200.000000,10800.000000,696.881050,62790.340261
2025-12-18,64233.251912,94546.237368,60309.081604,1025.051184,3924.170308,39,18,25062.231872,20300.407817,6000.000000,6000.000000,1200.000000,10800.000000,344.004500,62915.302034
2025-12-19,60457.976576,94745.186872,60457.976576,0.000000,0.000000,0,0,25072.940720,20309.081983,6000.000000,6000.000000,1200.000000,10800.000000,14852.376550,63127.743285
2025-12-20,60453.250097,94740.711287,60453.250097,0.000000,0.000000,0,0,25072.940720,20309.081983,6000.000000,6000.000000,1200.000000,10800.000000,14420.857850,63040.315178
2025-12-21,65075.381418,94711.587437,60429.314301,1386.129350,4646.067117,46,23,25072.940720,20309.081983,6000.000000,6000.000000,1200.000000,10800.000000,472.772633,62946.826672
2025-12-22,64183.135403,94943.714253,60590.903981,916.605633,3592.231422,53,20,25072.940720,20309.081983,6000.000000,6000.000000,1200.000000,10800.000000,360.281150,63218.060214
2025-12-23,61962.912587,95122.643511,60723.801444,299.979850,1239.111143,26,16,25110.335761,20339.371967,6000.000000,6000.000000,1200.000000,10800.000000,595.130767,63429.179066
2025-12-24,63583.837121,95191.823573,60769.622738,702.571550,2814.214382,35,12,25152.618189,20373.620733,6000.000000,6000.000000,1200.000000,10800.000000,555.202750,63454.824092
2025-12-25,63280.223004,95326.730846,60870.235460,744.349333,2409.987543,34,14,25178.261996,20394.392217,6000.000000,6000.000000,1200.000000,10800.000000,875.001333,63483.556185
2025-12-26,61004.710354,95499.699469,61004.710354,0.000000,0.000000,0,0,25143.119835,20365.927067,6000.000000,6000.000000,1200.000000,10800.000000,14368.433750,63655.489449
2025-12-27,61002.693989,95497.876669,61002.693989,0.000000,0.000000,0,0,25143.119835,20365.927067,6000.000000,6000.000000,1200.000000,10800.000000,14187.599667,63513.049743
2025-12-28,62522.106742,95489.701485,60992.790173,387.823733,1529.316569,25,13,25143.119835,20365.927067,6000.000000,6000.000000,1200.000000,10800.000000,1296.107300,63375.865800
2025-12-29,63072.643156,95595.385302,61071.411333,575.009400,2001.231823,30,18,25143.119835,20365.927067,6000.000000,6000.000000,1200.000000,10800.000000,1147.915433,63352.209747
2025-12-30,62186.810566,95813.047585,61192.008228,206.866317,994.802338,16,11,25193.097901,20406.409300,6000.000000,6000.000000,1200.000000,10800.000000,1168.935333,63414.742565
2025-12-31,64013.664984,95853.865601,61229.414022,722.871450,2784.250961,38,19,25193.097901,20406.409300,6000.000000,6000.000000,1200.000000,10800.000000,482.279383,63461.436739
