date,cost_cny,planned_purchase_kwh,planned_cost_cny,emergency_energy_kwh,emergency_cost_cny,emergency_slots,emergency_blocks,charge_kwh,discharge_kwh,soc_0_kwh,soc_24_kwh,soc_min_kwh,soc_max_kwh,curtail_kwh,expected_cost_cny
2025-12-12,52680.033248,92828.818946,52680.033248,0.000000,0.000000,0,0,26254.342346,21266.017300,6000.000000,6000.000000,1200.000000,10800.000000,15010.823750,55966.197113
2025-12-13,53053.665160,92774.878935,53053.665160,0.000000,0.000000,0,0,26013.044568,21070.566100,6000.000000,6000.000000,1200.000000,10800.000000,14422.335000,56144.743894
2025-12-14,80694.592398,92646.313383,68971.355935,2296.190317,11723.236463,72,19,25786.031399,20886.685433,6000.000000,6000.000000,1200.000000,10800.000000,158.529700,72925.884153
2025-12-15,81518.795895,93066.525766,69484.667571,2494.354233,12034.128324,63,20,24185.270082,19590.068767,6000.000000,6000.000000,1200.000000,10800.000000,257.968417,73413.964037
2025-12-16,79408.215850,93871.724384,69682.082617,1984.018983,9726.133233,67,18,25436.507634,20603.571183,6000.000000,6000.000000,1200.000000,10800.000000,445.869450,73830.922424
2025-12-17,73783.790048,94108.287339,70130.669937,874.971017,3653.120112,49,22,24228.898539,19625.407817,6000.000000,6000.000000,1200.000000,10800.000000,746.067450,74195.431220
2025-12-18,74810.375763,94432.431422,69666.313590,1011.957917,5144.062173,39,18,24257.719588,19648.752867,6000.000000,6000.000000,1200.000000,10800.000000,352.689550,73542.934111
2025-12-19,54276.246790,95096.665341,54276.246790,0.000000,0.000000,0,0,26597.889424,21544.290433,6000.000000,6000.000000,1200.000000,10800.000000,15561.425267,57286.586385
2025-12-20,53474.520929,95053.141996,53474.520929,0.000000,0.000000,0,0,26409.773663,21391.916667,6000.000000,6000.000000,1200.000000,10800.000000,14921.457083,56246.325868
2025-12-21,76788.133239,94737.503651,70384.633991,1386.129350,6403.499248,46,23,25098.856934,20330.074117,6000.000000,6000.000000,1200.000000,10800.000000,473.964767,73846.898009
2025-12-22,75754.225170,94829.095353,71356.615006,894.135967,4397.610164,52,20,24274.016420,19661.953300,6000.000000,6000.000000,1200.000000,10800.000000,333.058200,75102.481599
2025-12-23,72155.719950,95524.466657,70939.401600,265.731083,1216.318350,25,16,26882.872407,21775.126650,6000.000000,6000.000000,1200.000000,10800.000000,627.064700,74780.139351
2025-12-24,74060.644374,95038.702379,70436.402558,702.571550,3624.241816,35,12,24324.496996,19702.842567,6000.000000,6000.000000,1200.000000,10800.000000,620.374800,74220.894962
2025-12-25,74008.818342,95643.397513,70904.092126,744.349333,3104.726216,34,14,26844.928663,21744.392217,6000.000000,6000.000000,1200.000000,10800.000000,900.373833,74544.446930
2025-12-26,54306.923925,95696.624114,54306.923925,0.000000,0.000000,0,0,25899.724897,20978.777167,6000.000000,6000.000000,1200.000000,10800.000000,15074.450683,57020.645145
2025-12-27,53887.638954,96341.531482,53887.638954,0.000000,0.000000,0,0,29314.652798,23744.868767,6000.000000,6000.000000,1200.000000,10800.000000,15119.675350,56414.888986
2025-12-28,72353.247055,95272.508717,70527.592447,387.823733,1825.654608,25,13,24000.000000,19440.000000,6000.000000,6000.000000,1200.000000,10800.000000,1187.563017,73643.718114
2025-12-29,73216.201076,95549.022000,70839.188929,546.974433,2377.012148,30,18,24671.070700,19983.567267,6000.000000,6000.000000,1200.000000,10800.000000,1116.488450,73783.245861
2025-12-30,71511.579144,95834.580465,70295.134259,206.866317,1216.444885,16,11,25237.125782,20442.071883,6000.000000,6000.000000,1200.000000,10800.000000,1190.734583,73256.133009
2025-12-31,74782.830919,95711.788544,71189.191916,717.586867,3593.639002,37,19,24376.020844,19744.576883,6000.000000,6000.000000,1200.000000,10800.000000,424.053500,74136.005930
