run_id,file,sheet,excel_row,excel_col,date,slot_index,slot_label,hour_end,rule_id,action,old_value,new_value,reason
clean-2025-v1,附件2,光伏发电实际功率,21,AU,2025-01-20,46,7:40,7:40,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,21,CV,2025-01-20,99,16:30,16:30,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,21,CW,2025-01-20,100,16:40,16:40,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,21,CX,2025-01-20,101,16:50,16:50,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,21,CY,2025-01-20,102,17:00,17:00,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,22,AR,2025-01-21,43,7:10,7:10,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,22,AS,2025-01-21,44,7:20,7:20,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,22,AT,2025-01-21,45,7:30,7:30,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,22,AU,2025-01-21,46,7:40,7:40,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,22,CV,2025-01-21,99,16:30,16:30,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,22,CW,2025-01-21,100,16:40,16:40,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,22,CX,2025-01-21,101,16:50,16:50,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,22,CY,2025-01-21,102,17:00,17:00,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,23,AR,2025-01-22,43,7:10,7:10,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,23,AS,2025-01-22,44,7:20,7:20,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,23,AT,2025-01-22,45,7:30,7:30,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,23,AU,2025-01-22,46,7:40,7:40,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,23,CV,2025-01-22,99,16:30,16:30,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,23,CW,2025-01-22,100,16:40,16:40,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,23,CX,2025-01-22,101,16:50,16:50,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,23,CY,2025-01-22,102,17:00,17:00,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,24,AR,2025-01-23,43,7:10,7:10,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,24,AS,2025-01-23,44,7:20,7:20,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,24,AT,2025-01-23,45,7:30,7:30,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,24,AU,2025-01-23,46,7:40,7:40,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,24,CU,2025-01-23,98,16:20,16:20,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,24,CV,2025-01-23,99,16:30,16:30,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,24,CW,2025-01-23,100,16:40,16:40,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,24,CX,2025-01-23,101,16:50,16:50,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,24,CY,2025-01-23,102,17:00,17:00,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,25,AR,2025-01-24,43,7:10,7:10,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,25,AS,2025-01-24,44,7:20,7:20,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,25,AT,2025-01-24,45,7:30,7:30,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,25,CV,2025-01-24,99,16:30,16:30,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,25,CW,2025-01-24,100,16:40,16:40,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,25,CX,2025-01-24,101,16:50,16:50,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,25,CY,2025-01-24,102,17:00,17:00,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,26,AR,2025-01-25,43,7:10,7:10,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,26,AS,2025-01-25,44,7:20,7:20,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,26,AT,2025-01-25,45,7:30,7:30,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,26,CV,2025-01-25,99,16:30,16:30,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,26,CW,2025-01-25,100,16:40,16:40,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,26,CX,2025-01-25,101,16:50,16:50,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,26,CY,2025-01-25,102,17:00,17:00,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,27,AR,2025-01-26,43,7:10,7:10,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,27,AS,2025-01-26,44,7:20,7:20,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,27,AT,2025-01-26,45,7:30,7:30,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,27,AU,2025-01-26,46,7:40,7:40,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,27,AV,2025-01-26,47,7:50,7:50,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,27,CV,2025-01-26,99,16:30,16:30,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,27,CW,2025-01-26,100,16:40,16:40,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,27,CX,2025-01-26,101,16:50,16:50,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,27,CY,2025-01-26,102,17:00,17:00,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,28,AR,2025-01-27,43,7:10,7:10,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,28,AS,2025-01-27,44,7:20,7:20,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,28,AT,2025-01-27,45,7:30,7:30,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,28,AU,2025-01-27,46,7:40,7:40,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,28,CV,2025-01-27,99,16:30,16:30,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,28,CW,2025-01-27,100,16:40,16:40,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,28,CX,2025-01-27,101,16:50,16:50,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,28,CY,2025-01-27,102,17:00,17:00,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,29,AR,2025-01-28,43,7:10,7:10,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,29,AS,2025-01-28,44,7:20,7:20,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,29,AT,2025-01-28,45,7:30,7:30,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,29,AU,2025-01-28,46,7:40,7:40,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,29,CV,2025-01-28,99,16:30,16:30,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,29,CW,2025-01-28,100,16:40,16:40,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,29,CX,2025-01-28,101,16:50,16:50,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,29,CY,2025-01-28,102,17:00,17:00,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,29,CZ,2025-01-28,103,17:10,17:10,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,30,AQ,2025-01-29,42,7:00,7:00,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,30,AR,2025-01-29,43,7:10,7:10,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,30,AS,2025-01-29,44,7:20,7:20,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,30,AT,2025-01-29,45,7:30,7:30,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,30,AU,2025-01-29,46,7:40,7:40,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,30,CV,2025-01-29,99,16:30,16:30,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,30,CW,2025-01-29,100,16:40,16:40,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,30,CX,2025-01-29,101,16:50,16:50,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,30,CY,2025-01-29,102,17:00,17:00,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,30,CZ,2025-01-29,103,17:10,17:10,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,31,AQ,2025-01-30,42,7:00,7:00,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,31,AR,2025-01-30,43,7:10,7:10,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,31,AS,2025-01-30,44,7:20,7:20,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,31,AT,2025-01-30,45,7:30,7:30,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,31,AU,2025-01-30,46,7:40,7:40,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,31,CW,2025-01-30,100,16:40,16:40,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,31,CX,2025-01-30,101,16:50,16:50,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,31,CY,2025-01-30,102,17:00,17:00,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,31,CZ,2025-01-30,103,17:10,17:10,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,32,AQ,2025-01-31,42,7:00,7:00,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,32,AR,2025-01-31,43,7:10,7:10,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,32,AS,2025-01-31,44,7:20,7:20,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,32,AT,2025-01-31,45,7:30,7:30,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,32,CW,2025-01-31,100,16:40,16:40,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,32,CX,2025-01-31,101,16:50,16:50,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,32,CY,2025-01-31,102,17:00,17:00,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,32,CZ,2025-01-31,103,17:10,17:10,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,33,AQ,2025-02-01,42,7:00,7:00,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,33,AR,2025-02-01,43,7:10,7:10,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,33,AS,2025-02-01,44,7:20,7:20,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,33,AT,2025-02-01,45,7:30,7:30,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,33,CW,2025-02-01,100,16:40,16:40,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,33,CX,2025-02-01,101,16:50,16:50,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,33,CY,2025-02-01,102,17:00,17:00,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,33,CZ,2025-02-01,103,17:10,17:10,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,34,AQ,2025-02-02,42,7:00,7:00,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,34,AR,2025-02-02,43,7:10,7:10,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,34,AS,2025-02-02,44,7:20,7:20,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,34,AT,2025-02-02,45,7:30,7:30,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,34,CW,2025-02-02,100,16:40,16:40,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,34,CX,2025-02-02,101,16:50,16:50,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,34,CY,2025-02-02,102,17:00,17:00,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,34,CZ,2025-02-02,103,17:10,17:10,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,35,AQ,2025-02-03,42,7:00,7:00,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,35,AR,2025-02-03,43,7:10,7:10,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,35,AS,2025-02-03,44,7:20,7:20,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,35,AT,2025-02-03,45,7:30,7:30,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,35,CV,2025-02-03,99,16:30,16:30,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,35,CW,2025-02-03,100,16:40,16:40,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,35,CX,2025-02-03,101,16:50,16:50,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,35,CY,2025-02-03,102,17:00,17:00,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,35,CZ,2025-02-03,103,17:10,17:10,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,36,AQ,2025-02-04,42,7:00,7:00,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,36,AR,2025-02-04,43,7:10,7:10,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,36,AS,2025-02-04,44,7:20,7:20,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,36,AT,2025-02-04,45,7:30,7:30,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,36,AU,2025-02-04,46,7:40,7:40,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,36,AV,2025-02-04,47,7:50,7:50,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,36,CW,2025-02-04,100,16:40,16:40,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,36,CX,2025-02-04,101,16:50,16:50,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,36,CY,2025-02-04,102,17:00,17:00,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,36,CZ,2025-02-04,103,17:10,17:10,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,37,AQ,2025-02-05,42,7:00,7:00,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,37,AR,2025-02-05,43,7:10,7:10,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,37,AS,2025-02-05,44,7:20,7:20,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,37,AT,2025-02-05,45,7:30,7:30,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,37,CV,2025-02-05,99,16:30,16:30,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,37,CW,2025-02-05,100,16:40,16:40,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,37,CX,2025-02-05,101,16:50,16:50,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,37,CY,2025-02-05,102,17:00,17:00,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,37,CZ,2025-02-05,103,17:10,17:10,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,38,AQ,2025-02-06,42,7:00,7:00,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,38,AR,2025-02-06,43,7:10,7:10,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,38,AS,2025-02-06,44,7:20,7:20,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,38,AT,2025-02-06,45,7:30,7:30,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,38,AU,2025-02-06,46,7:40,7:40,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,38,CW,2025-02-06,100,16:40,16:40,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,38,CX,2025-02-06,101,16:50,16:50,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,38,CY,2025-02-06,102,17:00,17:00,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,38,CZ,2025-02-06,103,17:10,17:10,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,39,AQ,2025-02-07,42,7:00,7:00,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,39,AR,2025-02-07,43,7:10,7:10,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,39,AS,2025-02-07,44,7:20,7:20,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,39,AT,2025-02-07,45,7:30,7:30,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,39,CW,2025-02-07,100,16:40,16:40,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,39,CX,2025-02-07,101,16:50,16:50,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,39,CY,2025-02-07,102,17:00,17:00,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,39,CZ,2025-02-07,103,17:10,17:10,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,40,AQ,2025-02-08,42,7:00,7:00,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,40,AR,2025-02-08,43,7:10,7:10,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,40,AS,2025-02-08,44,7:20,7:20,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,40,AT,2025-02-08,45,7:30,7:30,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,40,CW,2025-02-08,100,16:40,16:40,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,40,CX,2025-02-08,101,16:50,16:50,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,40,CY,2025-02-08,102,17:00,17:00,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,40,CZ,2025-02-08,103,17:10,17:10,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,41,AP,2025-02-09,41,6:50,6:50,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,41,AQ,2025-02-09,42,7:00,7:00,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,41,AR,2025-02-09,43,7:10,7:10,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,41,AS,2025-02-09,44,7:20,7:20,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,41,AT,2025-02-09,45,7:30,7:30,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,41,CW,2025-02-09,100,16:40,16:40,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,41,CX,2025-02-09,101,16:50,16:50,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,41,CY,2025-02-09,102,17:00,17:00,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,41,CZ,2025-02-09,103,17:10,17:10,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,42,AP,2025-02-10,41,6:50,6:50,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,42,AQ,2025-02-10,42,7:00,7:00,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,42,AR,2025-02-10,43,7:10,7:10,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,42,AS,2025-02-10,44,7:20,7:20,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,42,AT,2025-02-10,45,7:30,7:30,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,42,CW,2025-02-10,100,16:40,16:40,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,42,CX,2025-02-10,101,16:50,16:50,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,42,CY,2025-02-10,102,17:00,17:00,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,42,CZ,2025-02-10,103,17:10,17:10,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,42,DA,2025-02-10,104,17:20,17:20,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,43,AP,2025-02-11,41,6:50,6:50,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,43,AQ,2025-02-11,42,7:00,7:00,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,43,AR,2025-02-11,43,7:10,7:10,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,43,AS,2025-02-11,44,7:20,7:20,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,43,CW,2025-02-11,100,16:40,16:40,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,43,CX,2025-02-11,101,16:50,16:50,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,43,CY,2025-02-11,102,17:00,17:00,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,43,CZ,2025-02-11,103,17:10,17:10,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,43,DA,2025-02-11,104,17:20,17:20,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,44,AP,2025-02-12,41,6:50,6:50,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,44,AQ,2025-02-12,42,7:00,7:00,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,44,AR,2025-02-12,43,7:10,7:10,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,44,AS,2025-02-12,44,7:20,7:20,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,44,AT,2025-02-12,45,7:30,7:30,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,44,CX,2025-02-12,101,16:50,16:50,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,44,CY,2025-02-12,102,17:00,17:00,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,44,CZ,2025-02-12,103,17:10,17:10,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,44,DA,2025-02-12,104,17:20,17:20,NR9,flag,nan,nan,daylight jump > 20%
clean-2025-v1,附件2,光伏发电实际功率,45,AP,2025-02-13,41,6:50,6:50,NR9,flag,nan,nan,daylight jump > 20%
